flyID,in:H,in:Typology,in:Conf,in:FlC,in:Str,in:Sides,in:MF,out:ApartmentCount,out:SocialCount,out:MidCount,out:FreeCount,out:SocialRatio,out:MidRatio,out:FreeRatio,out:TotalBVO,out:TotalGO,out:Efficiency,out:ParkingRequired,out:GroundFloorBVO,out:FSI,out:GSI,out:TotalPotentialRevenue,out:ResidentialPotentialRevenue,out:ParkingPotentialRevenue,out:TotalCost,out:ResidentialCost,out:ParkingCost,out:ProjectDevelopmentCost,out:UnforseenCost,out:ResidualValue
H60_TypologyH_ConfS_FlCYes_StrNarrow_SidesMixed_MFMid,60,H,S,Yes,Narrow,Mixed,Mid,152,76,76,0,0.5,0.5,0,10632.6,9562.3,0.9,76,531.63,14.77,0.74,32.261,30.741,1.52,19.861,14.939,0.95,2.383,1.589,12.4
H60_TypologyH_ConfS_FlCYes_StrNarrow_SidesMixed_MFFree,60,H,S,Yes,Narrow,Mixed,Free,152,76,38,38,0.5,0.25,0.25,10632.6,9562.3,0.9,84,531.63,14.77,0.74,33.561,31.881,1.68,19.986,14.939,1.05,2.398,1.599,13.575
H60_TypologyH_ConfS_FlCYes_StrWide_SidesNarrow_MFMid,60,H,S,Yes,Wide,Narrow,Mid,133,57,76,0,0.43,0.57,0,10098,9090.88,0.9,69,504.9,14.02,0.7,30.877,29.497,1.38,18.769,14.153,0.862,2.252,1.502,12.109
H60_TypologyH_ConfS_FlCYes_StrWide_SidesNarrow_MFFree,60,H,S,Yes,Wide,Narrow,Free,133,57,0,76,0.43,0,0.57,10098,9090.88,0.9,84,504.9,14.02,0.7,33.457,31.777,1.68,19.003,14.153,1.05,2.28,1.52,14.454
H60_TypologyH_ConfS_FlCYes_StrWide_SidesWide_MFMid,60,H,S,Yes,Wide,Wide,Mid,114,38,38,38,0.33,0.33,0.33,9771.3,8843.69,0.91,69,488.56,13.57,0.68,32.035,30.655,1.38,18.278,13.76,0.862,2.193,1.462,13.757
H60_TypologyH_ConfS_FlCYes_StrWide_SidesWide_MFFree,60,H,S,Yes,Wide,Wide,Free,114,38,0,76,0.33,0,0.67,9771.3,8843.69,0.91,76,488.56,13.57,0.68,33.315,31.795,1.52,18.387,13.76,0.95,2.206,1.471,14.928
H60_TypologyH_ConfS_FlCYes_StrWide_SidesMixed_MFMid,60,H,S,Yes,Wide,Mixed,Mid,114,38,57,19,0.33,0.5,0.17,9444.6,8527.06,0.9,65,472.23,13.12,0.66,29.88,28.58,1.3,17.478,13.17,0.812,2.097,1.398,12.402
H60_TypologyH_ConfS_FlCYes_StrWide_SidesMixed_MFFree,60,H,S,Yes,Wide,Mixed,Free,114,38,0,76,0.33,0,0.67,9444.6,8527.06,0.9,76,472.23,13.12,0.66,31.81,30.29,1.52,17.65,13.17,0.95,2.118,1.412,14.16
H60_TypologyH_ConfS_FlCYes_StrMix_SidesNarrow_MFMid,60,H,S,Yes,Mix,Narrow,Mid,171,95,76,0,0.56,0.44,0,12261.37,11032.5,0.9,84,613.07,17.03,0.85,37.162,35.482,1.68,22.935,17.298,1.05,2.752,1.835,14.228
H60_TypologyH_ConfS_FlCYes_StrMix_SidesNarrow_MFFree,60,H,S,Yes,Mix,Narrow,Free,171,95,0,76,0.56,0,0.44,12261.37,11032.5,0.9,99,613.07,17.03,0.85,39.742,37.762,1.98,23.169,17.298,1.238,2.78,1.854,16.574
H60_TypologyH_ConfS_FlCYes_StrMix_SidesWide_MFMid,60,H,S,Yes,Mix,Wide,Mid,152,38,76,38,0.25,0.5,0.25,12370.27,11202.1,0.91,92,618.51,17.18,0.86,41.005,39.165,1.84,23.551,17.691,1.15,2.826,1.884,17.454
H60_TypologyH_ConfS_FlCYes_StrMix_SidesWide_MFFree,60,H,S,Yes,Mix,Wide,Free,152,38,38,76,0.25,0.25,0.5,12370.27,11202.1,0.91,99,618.51,17.18,0.86,42.285,40.305,1.98,23.66,17.691,1.238,2.839,1.893,18.625
H60_TypologyH_ConfS_FlCYes_StrMix_SidesMixed_MFMid,60,H,S,Yes,Mix,Mixed,Mid,152,57,76,19,0.38,0.5,0.12,11825.77,10677.07,0.9,84,591.29,16.42,0.82,37.508,35.828,1.68,22.197,16.708,1.05,2.664,1.776,15.31
H60_TypologyH_ConfS_FlCYes_StrMix_SidesMixed_MFFree,60,H,S,Yes,Mix,Mixed,Free,152,57,19,76,0.38,0.12,0.5,11825.77,10677.07,0.9,95,591.29,16.42,0.82,39.438,37.538,1.9,22.369,16.708,1.188,2.684,1.79,17.068
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesNarrow_MFMid,60,H,S,No,Narrow,Narrow,Mid,152,114,38,0,0.75,0.25,0,10197,9146.17,0.9,69,509.85,14.16,0.71,29.595,28.215,1.38,18.769,14.153,0.862,2.252,1.502,10.826
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesNarrow_MFFree,60,H,S,No,Narrow,Narrow,Free,152,114,0,38,0.75,0,0.25,10197,9146.17,0.9,76,509.85,14.16,0.71,30.875,29.355,1.52,18.878,14.153,0.95,2.265,1.51,11.997
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesWide_MFMid,60,H,S,No,Narrow,Wide,Mid,152,38,114,0,0.25,0.75,0,11068.2,9978.43,0.9,84,553.41,15.37,0.77,34.946,33.266,1.68,20.969,15.725,1.05,2.516,1.678,13.977
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesWide_MFFree,60,H,S,No,Narrow,Wide,Free,152,38,76,38,0.25,0.5,0.25,11068.2,9978.43,0.9,92,553.41,15.37,0.77,36.246,34.406,1.84,21.094,15.725,1.15,2.531,1.688,15.152
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesMixed_MFMid,60,H,S,No,Narrow,Mixed,Mid,152,76,76,0,0.5,0.5,0,10632.6,9562.3,0.9,76,531.63,14.77,0.74,32.261,30.741,1.52,19.861,14.939,0.95,2.383,1.589,12.4
H60_TypologyH_ConfS_FlCNo_StrNarrow_SidesMixed_MFFree,60,H,S,No,Narrow,Mixed,Free,152,76,38,38,0.5,0.25,0.25,10632.6,9562.3,0.9,84,531.63,14.77,0.74,33.561,31.881,1.68,19.986,14.939,1.05,2.398,1.599,13.575
H60_TypologyH_ConfS_FlCNo_StrWide_SidesNarrow_MFMid,60,H,S,No,Wide,Narrow,Mid,133,57,76,0,0.43,0.57,0,10098,9090.88,0.9,69,504.9,14.02,0.7,30.877,29.497,1.38,18.769,14.153,0.862,2.252,1.502,12.109
H60_TypologyH_ConfS_FlCNo_StrWide_SidesNarrow_MFFree,60,H,S,No,Wide,Narrow,Free,133,57,0,76,0.43,0,0.57,10098,9090.88,0.9,84,504.9,14.02,0.7,33.457,31.777,1.68,19.003,14.153,1.05,2.28,1.52,14.454
H60_TypologyH_ConfS_FlCNo_StrWide_SidesWide_MFMid,60,H,S,No,Wide,Wide,Mid,114,38,38,38,0.33,0.33,0.33,9771.3,8843.69,0.91,69,488.56,13.57,0.68,32.035,30.655,1.38,18.278,13.76,0.862,2.193,1.462,13.757
H60_TypologyH_ConfS_FlCNo_StrWide_SidesWide_MFFree,60,H,S,No,Wide,Wide,Free,114,38,0,76,0.33,0,0.67,9771.3,8843.69,0.91,76,488.56,13.57,0.68,33.315,31.795,1.52,18.387,13.76,0.95,2.206,1.471,14.928
H60_TypologyH_ConfS_FlCNo_StrWide_SidesMixed_MFMid,60,H,S,No,Wide,Mixed,Mid,114,38,57,19,0.33,0.5,0.17,9444.6,8527.06,0.9,65,472.23,13.12,0.66,29.88,28.58,1.3,17.478,13.17,0.812,2.097,1.398,12.402
H60_TypologyH_ConfS_FlCNo_StrWide_SidesMixed_MFFree,60,H,S,No,Wide,Mixed,Free,114,38,0,76,0.33,0,0.67,9444.6,8527.06,0.9,76,472.23,13.12,0.66,31.81,30.29,1.52,17.65,13.17,0.95,2.118,1.412,14.16
H60_TypologyH_ConfS_FlCNo_StrMix_SidesNarrow_MFMid,60,H,S,No,Mix,Narrow,Mid,171,95,76,0,0.56,0.44,0,12261.37,11032.5,0.9,84,613.07,17.03,0.85,37.162,35.482,1.68,22.935,17.298,1.05,2.752,1.835,14.228
H60_TypologyH_ConfS_FlCNo_StrMix_SidesNarrow_MFFree,60,H,S,No,Mix,Narrow,Free,171,95,0,76,0.56,0,0.44,12261.37,11032.5,0.9,99,613.07,17.03,0.85,39.742,37.762,1.98,23.169,17.298,1.238,2.78,1.854,16.574
H60_TypologyH_ConfS_FlCNo_StrMix_SidesWide_MFMid,60,H,S,No,Mix,Wide,Mid,152,38,76,38,0.25,0.5,0.25,12370.27,11202.1,0.91,92,618.51,17.18,0.86,41.005,39.165,1.84,23.551,17.691,1.15,2.826,1.884,17.454
H60_TypologyH_ConfS_FlCNo_StrMix_SidesWide_MFFree,60,H,S,No,Mix,Wide,Free,152,38,38,76,0.25,0.25,0.5,12370.27,11202.1,0.91,99,618.51,17.18,0.86,42.285,40.305,1.98,23.66,17.691,1.238,2.839,1.893,18.625
H60_TypologyH_ConfS_FlCNo_StrMix_SidesMixed_MFMid,60,H,S,No,Mix,Mixed,Mid,152,57,76,19,0.38,0.5,0.12,11825.77,10677.07,0.9,84,591.29,16.42,0.82,37.508,35.828,1.68,22.197,16.708,1.05,2.664,1.776,15.31
H60_TypologyH_ConfS_FlCNo_StrMix_SidesMixed_MFFree,60,H,S,No,Mix,Mixed,Free,152,57,19,76,0.38,0.12,0.5,11825.77,10677.07,0.9,95,591.29,16.42,0.82,39.438,37.538,1.9,22.369,16.708,1.188,2.684,1.79,17.068
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFMid,60,H,Mix,Yes,Narrow,Narrow,Mid,152,76,76,0,0.5,0.5,0,10850.4,9761.34,0.9,76,542.52,15.07,0.75,32.261,30.741,1.52,19.861,14.939,0.95,2.383,1.589,12.4
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFFree,60,H,Mix,Yes,Narrow,Narrow,Free,152,76,38,38,0.5,0.25,0.25,10850.4,9761.34,0.9,84,542.52,15.07,0.75,33.561,31.881,1.68,19.986,14.939,1.05,2.398,1.599,13.575
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesWide_MFMid,60,H,Mix,Yes,Narrow,Wide,Mid,152,0,152,0,0,1,0,11721.6,10593.6,0.9,92,586.08,16.28,0.81,37.632,35.792,1.84,22.077,16.511,1.15,2.649,1.766,15.555
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesWide_MFFree,60,H,Mix,Yes,Narrow,Wide,Free,152,0,114,38,0,0.75,0.25,11721.6,10593.6,0.9,99,586.08,16.28,0.81,38.912,36.932,1.98,22.186,16.511,1.238,2.662,1.775,16.726
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesMixed_MFMid,60,H,Mix,Yes,Narrow,Mixed,Mid,152,38,114,0,0.25,0.75,0,11286,10177.47,0.9,84,564.3,15.67,0.78,34.946,33.266,1.68,20.969,15.725,1.05,2.516,1.678,13.977
H60_TypologyH_ConfMix_FlCYes_StrNarrow_SidesMixed_MFFree,60,H,Mix,Yes,Narrow,Mixed,Free,152,38,76,38,0.25,0.5,0.25,11286,10177.47,0.9,92,564.3,15.67,0.78,36.246,34.406,1.84,21.094,15.725,1.15,2.531,1.688,15.152
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesNarrow_MFMid,60,H,Mix,Yes,Wide,Narrow,Mid,133,38,76,19,0.29,0.57,0.14,10860.3,9814.95,0.9,76,543.01,15.08,0.75,34.355,32.835,1.52,20.107,15.135,0.95,2.413,1.609,14.248
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesNarrow_MFFree,60,H,Mix,Yes,Wide,Narrow,Free,133,38,19,76,0.29,0.14,0.57,10860.3,9814.95,0.9,88,543.01,15.08,0.75,36.305,34.545,1.76,20.294,15.135,1.1,2.435,1.624,16.011
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesWide_MFMid,60,H,Mix,Yes,Wide,Wide,Mid,114,0,76,38,0,0.67,0.33,10424.7,9458.86,0.91,76,521.23,14.48,0.72,34.7,33.18,1.52,19.37,14.546,0.95,2.324,1.55,15.331
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesWide_MFFree,60,H,Mix,Yes,Wide,Wide,Free,114,0,38,76,0,0.33,0.67,10424.7,9458.86,0.91,84,521.23,14.48,0.72,36,34.32,1.68,19.495,14.546,1.05,2.339,1.56,16.506
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesMixed_MFMid,60,H,Mix,Yes,Wide,Mixed,Mid,114,0,95,19,0,0.83,0.17,10098,9142.23,0.91,73,504.9,14.02,0.7,32.565,31.105,1.46,18.586,13.956,0.912,2.23,1.487,13.98
H60_TypologyH_ConfMix_FlCYes_StrWide_SidesMixed_MFFree,60,H,Mix,Yes,Wide,Mixed,Free,114,0,38,76,0,0.33,0.67,10098,9142.23,0.91,84,504.9,14.02,0.7,34.495,32.815,1.68,18.758,13.956,1.05,2.251,1.501,15.738
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesNarrow_MFMid,60,H,Mix,Yes,Mix,Narrow,Mid,171,76,76,19,0.44,0.44,0.11,13023.67,11756.57,0.9,92,651.18,18.09,0.9,40.66,38.82,1.84,24.288,18.28,1.15,2.915,1.943,16.372
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesNarrow_MFFree,60,H,Mix,Yes,Mix,Narrow,Free,171,76,19,76,0.44,0.11,0.44,13023.67,11756.57,0.9,103,651.18,18.09,0.9,42.59,40.53,2.06,24.46,18.28,1.288,2.935,1.957,18.13
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesWide_MFMid,60,H,Mix,Yes,Mix,Wide,Mid,152,0,114,38,0,0.75,0.25,13023.67,11817.27,0.91,99,651.18,18.09,0.9,43.671,41.691,1.98,24.643,18.477,1.238,2.957,1.971,19.028
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesWide_MFFree,60,H,Mix,Yes,Mix,Wide,Free,152,0,76,76,0,0.5,0.5,13023.67,11817.27,0.91,107,651.18,18.09,0.9,44.971,42.831,2.14,24.768,18.477,1.338,2.972,1.981,20.203
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesMixed_MFMid,60,H,Mix,Yes,Mix,Mixed,Mid,152,19,114,19,0.12,0.75,0.12,12479.17,11292.24,0.9,92,623.96,17.33,0.87,40.193,38.353,1.84,23.305,17.494,1.15,2.797,1.864,16.888
H60_TypologyH_ConfMix_FlCYes_StrMix_SidesMixed_MFFree,60,H,Mix,Yes,Mix,Mixed,Free,152,19,57,76,0.12,0.38,0.5,12479.17,11292.24,0.9,103,623.96,17.33,0.87,42.123,40.063,2.06,23.477,17.494,1.288,2.817,1.878,18.646
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFMid,60,H,Mix,No,Narrow,Narrow,Mid,152,114,0,38,0.75,0,0.25,10850.4,9780.15,0.9,76,542.52,15.07,0.75,33.885,32.365,1.52,20.353,15.332,0.95,2.442,1.628,13.532
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFFree,60,H,Mix,No,Narrow,Narrow,Free,152,114,0,38,0.75,0,0.25,10850.4,9780.15,0.9,76,542.52,15.07,0.75,33.885,32.365,1.52,20.353,15.332,0.95,2.442,1.628,13.532
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesWide_MFMid,60,H,Mix,No,Narrow,Wide,Mid,152,38,76,38,0.25,0.5,0.25,11721.6,10612.41,0.91,92,586.08,16.28,0.81,39.256,37.416,1.84,22.568,16.905,1.15,2.708,1.805,16.688
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesWide_MFFree,60,H,Mix,No,Narrow,Wide,Free,152,38,76,38,0.25,0.5,0.25,11721.6,10612.41,0.91,92,586.08,16.28,0.81,39.256,37.416,1.84,22.568,16.905,1.15,2.708,1.805,16.688
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesMixed_MFMid,60,H,Mix,No,Narrow,Mixed,Mid,152,76,38,38,0.5,0.25,0.25,11286,10196.28,0.9,84,564.3,15.67,0.78,36.57,34.89,1.68,21.46,16.118,1.05,2.575,1.717,15.11
H60_TypologyH_ConfMix_FlCNo_StrNarrow_SidesMixed_MFFree,60,H,Mix,No,Narrow,Mixed,Free,152,76,38,38,0.5,0.25,0.25,11286,10196.28,0.9,84,564.3,15.67,0.78,36.57,34.89,1.68,21.46,16.118,1.05,2.575,1.717,15.11
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesNarrow_MFMid,60,H,Mix,No,Wide,Narrow,Mid,133,19,95,19,0.14,0.71,0.14,10860.3,9824.35,0.9,80,543.01,15.08,0.75,35.698,34.098,1.6,20.661,15.529,1,2.479,1.653,15.037
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesNarrow_MFFree,60,H,Mix,No,Wide,Narrow,Free,133,19,38,76,0.14,0.29,0.57,10860.3,9824.35,0.9,92,543.01,15.08,0.75,37.648,35.808,1.84,20.848,15.529,1.15,2.502,1.668,16.8
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesWide_MFMid,60,H,Mix,No,Wide,Wide,Mid,114,38,0,76,0.33,0,0.67,10424.7,9477.67,0.91,76,521.23,14.48,0.72,36.324,34.804,1.52,19.861,14.939,0.95,2.383,1.589,16.463
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesWide_MFFree,60,H,Mix,No,Wide,Wide,Free,114,38,0,76,0.33,0,0.67,10424.7,9477.67,0.91,76,521.23,14.48,0.72,36.324,34.804,1.52,19.861,14.939,0.95,2.383,1.589,16.463
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesMixed_MFMid,60,H,Mix,No,Wide,Mixed,Mid,114,38,19,57,0.33,0.17,0.5,10098,9161.04,0.91,73,504.9,14.02,0.7,34.189,32.729,1.46,19.077,14.349,0.912,2.289,1.526,15.112
H60_TypologyH_ConfMix_FlCNo_StrWide_SidesMixed_MFFree,60,H,Mix,No,Wide,Mixed,Free,114,38,0,76,0.33,0,0.67,10098,9161.04,0.91,76,504.9,14.02,0.7,34.819,33.299,1.52,19.124,14.349,0.95,2.295,1.53,15.695
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesNarrow_MFMid,60,H,Mix,No,Mix,Narrow,Mid,171,57,95,19,0.33,0.56,0.11,13023.67,11765.97,0.9,95,651.18,18.09,0.9,41.983,40.083,1.9,24.826,18.674,1.188,2.979,1.986,17.157
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesNarrow_MFFree,60,H,Mix,No,Mix,Narrow,Free,171,57,38,76,0.33,0.22,0.44,13023.67,11765.97,0.9,107,651.18,18.09,0.9,43.933,41.793,2.14,25.014,18.674,1.338,3.002,2.001,18.919
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesWide_MFMid,60,H,Mix,No,Mix,Wide,Mid,152,38,38,76,0.25,0.25,0.5,13023.67,11836.08,0.91,99,651.18,18.09,0.9,45.295,43.315,1.98,25.135,18.87,1.238,3.016,2.011,20.16
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesWide_MFFree,60,H,Mix,No,Mix,Wide,Free,152,38,38,76,0.25,0.25,0.5,13023.67,11836.08,0.91,99,651.18,18.09,0.9,45.295,43.315,1.98,25.135,18.87,1.238,3.016,2.011,20.16
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesMixed_MFMid,60,H,Mix,No,Mix,Mixed,Mid,152,57,38,57,0.38,0.25,0.38,12479.17,11311.05,0.91,92,623.96,17.33,0.87,41.817,39.977,1.84,23.797,17.887,1.15,2.856,1.904,18.021
H60_TypologyH_ConfMix_FlCNo_StrMix_SidesMixed_MFFree,60,H,Mix,No,Mix,Mixed,Free,152,57,19,76,0.38,0.12,0.5,12479.17,11311.05,0.91,95,623.96,17.33,0.87,42.447,40.547,1.9,23.844,17.887,1.188,2.861,1.907,18.604
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesNarrow_MFMid,60,H,GalL,Yes,Narrow,Narrow,Mid,114,76,38,0,0.67,0.33,0,8246.92,7351.05,0.89,54,412.35,11.45,0.57,21.561,20.481,1.08,13.62,10.221,0.675,1.634,1.09,7.94
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesNarrow_MFFree,60,H,GalL,Yes,Narrow,Narrow,Free,114,76,38,0,0.67,0.33,0,8246.92,7351.05,0.89,54,412.35,11.45,0.57,21.561,20.481,1.08,13.62,10.221,0.675,1.634,1.09,7.94
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesWide_MFMid,60,H,GalL,Yes,Narrow,Wide,Mid,114,0,114,0,0,1,0,9118.12,8183.31,0.9,69,455.91,12.66,0.63,26.912,25.532,1.38,15.82,11.794,0.862,1.898,1.266,11.092
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesWide_MFFree,60,H,GalL,Yes,Narrow,Wide,Free,114,0,114,0,0,1,0,9118.12,8183.31,0.9,69,455.91,12.66,0.63,26.912,25.532,1.38,15.82,11.794,0.862,1.898,1.266,11.092
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesMixed_MFMid,60,H,GalL,Yes,Narrow,Mixed,Mid,114,38,76,0,0.33,0.67,0,8682.52,7767.18,0.89,61,434.13,12.06,0.6,24.226,23.006,1.22,14.713,11.008,0.762,1.766,1.177,9.514
H60_TypologyH_ConfGalL_FlCYes_StrNarrow_SidesMixed_MFFree,60,H,GalL,Yes,Narrow,Mixed,Free,114,38,76,0,0.33,0.67,0,8682.52,7767.18,0.89,61,434.13,12.06,0.6,24.226,23.006,1.22,14.713,11.008,0.762,1.766,1.177,9.514
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesNarrow_MFMid,60,H,GalL,Yes,Wide,Narrow,Mid,76,0,57,19,0,0.75,0.25,7811.32,7028.3,0.9,50,390.57,10.85,0.54,22.72,21.72,1,12.821,9.632,0.625,1.538,1.026,9.899
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesNarrow_MFFree,60,H,GalL,Yes,Wide,Narrow,Free,76,0,19,57,0,0.25,0.75,7811.32,7028.3,0.9,57,390.57,10.85,0.54,24,22.86,1.14,12.93,9.632,0.712,1.552,1.034,11.07
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesWide_MFMid,60,H,GalL,Yes,Wide,Wide,Mid,76,0,38,38,0,0.5,0.5,7811.32,7050.25,0.9,54,390.57,10.85,0.54,24,22.92,1.08,13.129,9.828,0.675,1.575,1.05,10.871
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesWide_MFFree,60,H,GalL,Yes,Wide,Wide,Free,76,0,38,38,0,0.5,0.5,7811.32,7050.25,0.9,54,390.57,10.85,0.54,24,22.92,1.08,13.129,9.828,0.675,1.575,1.05,10.871
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesMixed_MFMid,60,H,GalL,Yes,Wide,Mixed,Mid,76,0,57,19,0,0.75,0.25,7484.62,6733.61,0.9,50,374.23,10.4,0.52,21.845,20.845,1,12.329,9.239,0.625,1.48,0.986,9.516
H60_TypologyH_ConfGalL_FlCYes_StrWide_SidesMixed_MFFree,60,H,GalL,Yes,Wide,Mixed,Free,76,0,38,38,0,0.5,0.5,7484.62,6733.61,0.9,54,374.23,10.4,0.52,22.495,21.415,1.08,12.392,9.239,0.675,1.487,0.991,10.104
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesNarrow_MFMid,60,H,GalL,Yes,Mix,Narrow,Mid,114,38,57,19,0.33,0.5,0.17,9989.32,8967.23,0.9,65,499.47,13.87,0.69,29.005,27.705,1.3,16.986,12.777,0.812,2.038,1.359,12.019
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesNarrow_MFFree,60,H,GalL,Yes,Mix,Narrow,Free,114,38,19,57,0.33,0.17,0.5,9989.32,8967.23,0.9,73,499.47,13.87,0.69,30.305,28.845,1.46,17.111,12.777,0.912,2.053,1.369,13.194
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesWide_MFMid,60,H,GalL,Yes,Mix,Wide,Mid,114,0,76,38,0,0.67,0.33,10424.92,9405.96,0.9,76,521.25,14.48,0.72,32.951,31.431,1.52,18.387,13.76,0.95,2.206,1.471,14.564
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesWide_MFFree,60,H,GalL,Yes,Mix,Wide,Free,114,0,76,38,0,0.67,0.33,10424.92,9405.96,0.9,76,521.25,14.48,0.72,32.951,31.431,1.52,18.387,13.76,0.95,2.206,1.471,14.564
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesMixed_MFMid,60,H,GalL,Yes,Mix,Mixed,Mid,114,19,76,19,0.17,0.67,0.17,9880.42,8880.93,0.9,69,494.02,13.72,0.69,29.473,28.093,1.38,17.049,12.777,0.862,2.046,1.364,12.424
H60_TypologyH_ConfGalL_FlCYes_StrMix_SidesMixed_MFFree,60,H,GalL,Yes,Mix,Mixed,Free,114,19,57,38,0.17,0.5,0.33,9880.42,8880.93,0.9,73,494.02,13.72,0.69,30.123,28.663,1.46,17.111,12.777,0.912,2.053,1.369,13.012
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesNarrow_MFMid,60,H,GalL,No,Narrow,Narrow,Mid,114,76,38,0,0.67,0.33,0,8261.32,7347.98,0.89,54,413.07,11.47,0.57,21.561,20.481,1.08,13.62,10.221,0.675,1.634,1.09,7.94
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesNarrow_MFFree,60,H,GalL,No,Narrow,Narrow,Free,114,76,38,0,0.67,0.33,0,8261.32,7347.98,0.89,54,413.07,11.47,0.57,21.561,20.481,1.08,13.62,10.221,0.675,1.634,1.09,7.94
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesWide_MFMid,60,H,GalL,No,Narrow,Wide,Mid,114,0,114,0,0,1,0,9132.52,8180.24,0.9,69,456.63,12.68,0.63,26.912,25.532,1.38,15.82,11.794,0.862,1.898,1.266,11.092
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesWide_MFFree,60,H,GalL,No,Narrow,Wide,Free,114,0,114,0,0,1,0,9132.52,8180.24,0.9,69,456.63,12.68,0.63,26.912,25.532,1.38,15.82,11.794,0.862,1.898,1.266,11.092
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesMixed_MFMid,60,H,GalL,No,Narrow,Mixed,Mid,114,38,76,0,0.33,0.67,0,8696.92,7764.11,0.89,61,434.85,12.08,0.6,24.226,23.006,1.22,14.713,11.008,0.762,1.766,1.177,9.514
H60_TypologyH_ConfGalL_FlCNo_StrNarrow_SidesMixed_MFFree,60,H,GalL,No,Narrow,Mixed,Free,114,38,76,0,0.33,0.67,0,8696.92,7764.11,0.89,61,434.85,12.08,0.6,24.226,23.006,1.22,14.713,11.008,0.762,1.766,1.177,9.514
H60_TypologyH_ConfGalL_FlCNo_StrWide_SidesNarrow_MFMid,60,H,GalL,No,Wide,Narrow,Mid,76,0,57,19,0,0.75,0.25,7835.62,7023.14,0.9,50,391.78,10.88,0.54,22.72,21.72,1,12.821,9.632,0.625,1.538,1.026,9.899
H60_TypologyH_ConfGalL_FlCNo_StrWide_SidesNarrow_MFFree,60,H,GalL,No,Wide,Narrow,Free,76,0,19,57,0,0.25,0.75,7835.62,7023.14,0.9,57,391.78,10.88,0.54,24,22.86,1.14,12.93,9.632,0.712,1.552,1.034,11.07
H60_TypologyH_ConfGalL_FlCNo_StrWide_SidesWide_MFMid,60,H,GalL,No,Wide,Wide,Mid,76,0,38,38,0,0.5,0.5,7835.62,7045.08,0.9,54,391.78,10.88,0.54,24,22.92,1.08,13.129,9.828,0.675,1.575,1.05,10.871
