flyID;in:A2;in:B2;in:B4;in:TA2high;in:TA2low;in:A1;in:TB1;in:TB3;out:OutTotalOpbrengstenConv;out:OutprofitpercConv;out:OutprofitpercbarsetPlus1;out:OutTotalOpbrengstenbarsetPlus1;out:OutTotalOpbrengstenbarset;out:Outprofitpercbarset;out:OutTotalOpbrengstenbarsetMinus1;out:OutprofitpercbarsetMinus1;out:TotalKosten;out:bouwkosten;out:TotalAptAmount;out:TotalBVOCommercial;out:TotalBVOCarStorage;out:TotalGOSocialSpaces;out:TotalBVOBikeStorage;out:TotalBVOwonen;out:TotalBVOinclloggia;out:TotalBVOexclloggia;out:BVOloggia;out:TotalGO;out:GOBVOratio;out:SStudentperc;out:S2kamerperc;out:S3kamerperc;out:M2kamerperc;out:M3kamerperc;out:M2kamerhperc;out:M3kamerhperc;out:M4kamerhperc;out:V3kamerkperc;out:V4kamerkperc;out:VGGBkperc;out:SStudioperc;out:V5kamerkperc;out:socialperc;out:midperc;out:vrijperc;out:AvgGOSStudent;out:AvgGOS2kamer;out:AvgGOS3kamer;out:AvgGOM2kamer;out:AvgGOM3kamer;out:AvgGOM2kamerh;out:AvgGOM3kamerh;out:AvgGOM4kamerh;out:AvgGOV3kamerk;out:AvgGOV4kamerk;out:AvgGOVGGBk;out:AvgGOSStudio;out:AvgGOV5kamerk;out:socialAvgGO;out:midAvgGO;out:vrijAvgGO;out:parkingsurplus;out:parkingavailable;out:parkingrequired;out:TotalBVOCarParkingSurplus;out:fietssurplus;out:fietsavailable;out:fietsrequired
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;148.6;-11;-87;22.2;22.6;-86;23.1;-86;166.4;106.1;635;4514;15317;271;2060;49098;51441;47856;3585;33621;0.68;0.8;20.5;4.1;2.2;0.6;3.9;9.8;13.1;27.4;6.1;2.5;7.7;1.3;32;30;38;20;38;53;45;49;51;55;65;47;74;157;33;128;39;58;63;-15.6;394;409.6;981;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;149.1;-10;-87;22.2;22.6;-86;23.1;-86;166.5;106.2;635;4514;15317;271;2060;49098;51441;47856;3585;33621;0.68;0.8;20.5;4.1;2.2;0.6;3.9;9.8;10.1;30.4;6.1;2.5;7.7;1.3;32;27;41;20;38;53;45;49;51;55;64;49;74;157;33;128;39;57;64;-15.6;394;409.6;981;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;147;-11;-87;22.1;22.6;-86;23;-86;164.7;104.8;624;4514;15317;271;2060;48557;50900;47383;3517;33243;0.68;0.8;20.8;4.2;2.2;0.6;4;9.9;13.3;26.3;5;2.6;7.9;2.4;32;30;38;20;38;53;45;49;51;55;65;48;75;157;33;105;39;58;65;-10.8;394;404.8;1149;328;1982;1654
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;147.5;-11;-87;22.1;22.6;-86;23;-86;164.9;105;624;4514;15317;271;2060;48557;50900;47383;3517;33243;0.68;0.8;20.8;4.2;2.2;0.6;4;9.9;10.3;29.3;5;2.6;7.9;2.4;32;27;41;20;38;53;45;49;51;55;64;50;75;157;33;105;39;57;65;-10.8;394;404.8;1149;328;1982;1654
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.8;-10;-87;22.1;22.6;-86;23;-86;166.1;105.9;628;4514;15317;271;2060;49106;51449;47892;3557;33676;0.69;0.8;20.7;4.1;2.2;0.6;4;9.9;13.2;25.5;6.2;2.5;7.8;2.4;31;30;39;20;38;53;45;49;51;55;65;47;75;157;33;112;39;58;66;-13.2;394;407.2;1065;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;149.4;-10;-87;22.1;22.6;-86;23;-86;166.4;106.1;628;4514;15317;271;2060;49106;51449;47892;3557;33676;0.69;0.8;20.7;4.1;2.2;0.6;4;9.9;10.2;28.5;6.2;2.5;7.8;2.4;31;27;42;20;38;53;45;49;51;55;64;49;75;157;33;112;39;57;66;-13.2;394;407.2;1065;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;147;-11;-87;22.1;22.6;-86;23;-86;164.7;104.8;624;4514;15317;271;2060;48557;50900;47383;3517;33243;0.68;0.8;20.8;4.2;2.2;0.6;4;9.9;13.3;26.3;5;2.6;7.9;2.4;32;30;38;20;38;53;45;49;51;55;65;48;75;157;33;105;39;58;65;-10.8;394;404.8;1149;328;1982;1654
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;147.5;-11;-87;22.1;22.6;-86;23;-86;164.9;105;624;4514;15317;271;2060;48557;50900;47383;3517;33243;0.68;0.8;20.8;4.2;2.2;0.6;4;9.9;10.3;29.3;5;2.6;7.9;2.4;32;27;41;20;38;53;45;49;51;55;64;50;75;157;33;105;39;57;65;-10.8;394;404.8;1149;328;1982;1654
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.8;-10;-87;22.1;22.6;-86;23;-86;166.1;105.9;628;4514;15317;271;2060;49106;51449;47892;3557;33676;0.69;0.8;20.7;4.1;2.2;0.6;4;9.9;13.2;25.5;6.2;2.5;7.8;2.4;31;30;39;20;38;53;45;49;51;55;65;47;75;157;33;112;39;58;66;-13.2;394;407.2;1065;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;149.4;-10;-87;22.1;22.6;-86;23;-86;166.4;106.1;628;4514;15317;271;2060;49106;51449;47892;3557;33676;0.69;0.8;20.7;4.1;2.2;0.6;4;9.9;10.2;28.5;6.2;2.5;7.8;2.4;31;27;42;20;38;53;45;49;51;55;64;49;75;157;33;112;39;57;66;-13.2;394;407.2;1065;304;1982;1678
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;147.7;-10;-87;21.9;22.6;-86;22.8;-86;164.1;104.4;605;4514;15317;271;2060;48578;50921;47454;3467;33350;0.69;0.8;21.5;4.3;2.3;0.7;4.1;10.2;13.7;18.7;5.1;2.6;8.1;7.8;27;31;42;20;38;53;45;49;51;55;65;41;78;157;33;101;39;58;75;-7.6;394;401.6;1261;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;148.3;-10;-87;21.9;22.6;-86;22.8;-86;164.3;104.5;605;4514;15317;271;2060;48578;50921;47454;3467;33350;0.69;0.8;21.5;4.3;2.3;0.7;4.1;10.2;10.6;21.8;5.1;2.6;8.1;7.8;27;28;45;20;38;53;45;49;51;55;64;45;78;157;33;101;39;57;74;-7.6;394;401.6;1261;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;149.6;-10;-87;22;22.6;-86;22.9;-86;165.5;105.4;609;4514;15317;271;2060;49127;51470;47963;3507;33784;0.69;0.8;21.3;4.3;2.3;0.7;4.1;10.2;13.6;17.9;6.4;2.6;8;7.7;27;31;42;20;38;53;45;49;51;55;65;40;78;157;33;103;39;58;76;-10;394;404;1177;330;1982;1652
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;150.1;-9;-87;22;22.6;-86;22.9;-86;165.7;105.6;609;4514;15317;271;2060;49127;51470;47963;3507;33784;0.69;0.8;21.3;4.3;2.3;0.7;4.1;10.2;10.5;21;6.4;2.6;8;7.7;27;28;45;20;38;53;45;49;51;55;64;44;78;157;33;103;39;57;75;-10;394;404;1177;330;1982;1652
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;148;-10;-87;21.8;22.6;-86;22.7;-86;163.9;104.2;598;4514;15317;271;2060;48585;50928;47489;3439;33406;0.69;0.8;21.7;4.3;2.3;0.7;4.2;10.4;13.9;16.6;5.2;2.7;8.2;9;27;31;42;20;38;53;45;49;51;55;65;41;79;157;33;100;39;58;78;-5.2;394;399.2;1345;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;148.5;-10;-87;21.8;22.6;-86;22.7;-86;164.1;104.4;598;4514;15317;271;2060;48585;50928;47489;3439;33406;0.69;0.8;21.7;4.3;2.3;0.7;4.2;10.4;10.7;19.7;5.2;2.7;8.2;9;27;28;45;20;38;53;45;49;51;55;64;45;79;157;33;100;39;57;77;-5.2;394;399.2;1345;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;149.9;-9;-87;21.9;22.6;-86;22.8;-86;165.3;105.3;602;4514;15317;271;2060;49133;51476;47997;3479;33839;0.69;0.8;21.6;4.3;2.3;0.7;4.2;10.3;13.8;15.8;6.5;2.7;8.1;9;26;31;43;20;38;53;45;49;51;55;65;40;78;157;33;102;39;58;79;-8.4;394;402.4;1233;330;1982;1652
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;150.4;-9;-87;21.9;22.6;-86;22.8;-86;165.6;105.5;602;4514;15317;271;2060;49133;51476;47997;3479;33839;0.69;0.8;21.6;4.3;2.3;0.7;4.2;10.3;10.6;18.9;6.5;2.7;8.1;9;26;28;46;20;38;53;45;49;51;55;64;44;78;157;33;102;39;57;78;-8.4;394;402.4;1233;330;1982;1652
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;148;-10;-87;21.8;22.6;-86;22.7;-86;163.9;104.2;598;4514;15317;271;2060;48585;50928;47489;3439;33406;0.69;0.8;21.7;4.3;2.3;0.7;4.2;10.4;13.9;16.6;5.2;2.7;8.2;9;27;31;42;20;38;53;45;49;51;55;65;41;79;157;33;100;39;58;78;-5.2;394;399.2;1345;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;148.5;-10;-87;21.8;22.6;-86;22.7;-86;164.1;104.4;598;4514;15317;271;2060;48585;50928;47489;3439;33406;0.69;0.8;21.7;4.3;2.3;0.7;4.2;10.4;10.7;19.7;5.2;2.7;8.2;9;27;28;45;20;38;53;45;49;51;55;64;45;79;157;33;100;39;57;77;-5.2;394;399.2;1345;354;1982;1628
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;149.9;-9;-87;21.9;22.6;-86;22.8;-86;165.3;105.3;602;4514;15317;271;2060;49133;51476;47997;3479;33839;0.69;0.8;21.6;4.3;2.3;0.7;4.2;10.3;13.8;15.8;6.5;2.7;8.1;9;26;31;43;20;38;53;45;49;51;55;65;40;78;157;33;102;39;58;79;-8.4;394;402.4;1233;330;1982;1652
A275Vrijk_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;150.4;-9;-87;21.9;22.6;-86;22.8;-86;165.6;105.5;602;4514;15317;271;2060;49133;51476;47997;3479;33839;0.69;0.8;21.6;4.3;2.3;0.7;4.2;10.3;10.6;18.9;6.5;2.7;8.1;9;26;28;46;20;38;53;45;49;51;55;64;44;78;157;33;102;39;57;78;-8.4;394;402.4;1233;330;1982;1652
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;146.8;-11;-87;21.7;21.6;-87;22.7;-86;164.1;104.4;627;4514;15317;271;2060;48555;50898;47365;3533;33024;0.68;0.8;14.4;4.1;12.8;0.6;4;9.9;13.2;29.7;4.9;2.6;1.8;1.3;20;41;39;20;40;53;32;49;51;55;65;48;74;157;34;116;42;51;62;4.4;394;389.6;1681;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;147.3;-10;-87;21.7;21.6;-87;22.7;-86;164.4;104.6;627;4514;15317;271;2060;48555;50898;47365;3533;33024;0.68;0.8;14.4;4.1;12.8;0.6;4;9.9;10.2;32.7;4.9;2.6;1.8;1.3;21;37;42;20;40;53;32;49;51;55;64;50;74;157;34;116;42;49;63;4.4;394;389.6;1681;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;148.6;-10;-87;21.8;21.6;-87;22.7;-86;165.6;105.5;631;4514;15317;271;2060;49103;51446;47873;3573;33457;0.68;0.8;14.3;4.1;12.7;0.6;4;9.8;13.2;28.8;6.2;2.5;1.7;1.3;20;40;40;20;40;53;32;49;51;55;65;48;74;157;34;128;42;51;64;2;394;392;1597;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;149.2;-10;-87;21.8;21.6;-87;22.7;-86;165.7;105.6;631;4514;15317;271;2060;49103;51446;47873;3573;33457;0.68;0.8;14.3;4.1;12.7;0.6;4;9.8;10.1;31.9;6.2;2.5;1.7;1.3;20;37;43;20;40;53;32;49;51;55;64;50;74;157;34;128;42;49;64;2;394;392;1597;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;147;-10;-87;21.6;21.6;-87;22.5;-86;163.9;104.2;620;4514;15317;271;2060;48562;50905;47400;3505;33079;0.68;0.8;14.5;4.2;12.9;0.6;4;10;13.4;27.7;5;2.6;1.8;2.4;19;41;40;20;40;53;32;49;51;55;65;49;75;157;34;105;42;51;65;6.8;394;387.2;1765;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;147.5;-10;-87;21.6;21.6;-87;22.6;-86;164.1;104.4;620;4514;15317;271;2060;48562;50905;47400;3505;33079;0.68;0.8;14.5;4.2;12.9;0.6;4;10;10.3;30.8;5;2.6;1.8;2.4;19;38;43;20;40;53;32;49;51;55;64;51;75;157;34;105;42;49;66;6.8;394;387.2;1765;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.9;-10;-87;21.7;21.6;-87;22.6;-86;165.3;105.3;624;4514;15317;271;2060;49109;51452;47907;3545;33513;0.68;0.8;14.4;4.2;12.8;0.6;4;9.9;13.3;26.9;6.3;2.6;1.8;2.4;19;41;40;20;40;53;32;49;51;55;65;48;75;157;34;112;42;51;66;3.6;394;390.4;1653;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;149.4;-10;-87;21.7;21.6;-87;22.6;-86;165.6;105.5;624;4514;15317;271;2060;49109;51452;47907;3545;33513;0.68;0.8;14.4;4.2;12.8;0.6;4;9.9;10.3;30;6.3;2.6;1.8;2.4;19;38;43;20;40;53;32;49;51;55;64;50;75;157;34;112;42;49;67;3.6;394;390.4;1653;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;147;-10;-87;21.6;21.6;-87;22.5;-86;163.9;104.2;620;4514;15317;271;2060;48562;50905;47400;3505;33079;0.68;0.8;14.5;4.2;12.9;0.6;4;10;13.4;27.7;5;2.6;1.8;2.4;19;41;40;20;40;53;32;49;51;55;65;49;75;157;34;105;42;51;65;6.8;394;387.2;1765;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;147.5;-10;-87;21.6;21.6;-87;22.6;-86;164.1;104.4;620;4514;15317;271;2060;48562;50905;47400;3505;33079;0.68;0.8;14.5;4.2;12.9;0.6;4;10;10.3;30.8;5;2.6;1.8;2.4;19;38;43;20;40;53;32;49;51;55;64;51;75;157;34;105;42;49;66;6.8;394;387.2;1765;328;1982;1654
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.9;-10;-87;21.7;21.6;-87;22.6;-86;165.3;105.3;624;4514;15317;271;2060;49109;51452;47907;3545;33513;0.68;0.8;14.4;4.2;12.8;0.6;4;9.9;13.3;26.9;6.3;2.6;1.8;2.4;19;41;40;20;40;53;32;49;51;55;65;48;75;157;34;112;42;51;66;3.6;394;390.4;1653;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;149.4;-10;-87;21.7;21.6;-87;22.6;-86;165.6;105.5;624;4514;15317;271;2060;49109;51452;47907;3545;33513;0.68;0.8;14.4;4.2;12.8;0.6;4;9.9;10.3;30;6.3;2.6;1.8;2.4;19;38;43;20;40;53;32;49;51;55;64;50;75;157;34;112;42;49;67;3.6;394;390.4;1653;304;1982;1678
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;147.8;-9;-87;21.5;21.6;-87;22.4;-86;163.3;103.8;601;4514;15317;271;2060;48582;50925;47470;3455;33187;0.68;0.8;15;4.3;13.3;0.7;4.2;10.3;13.8;20.1;5.2;2.7;1.8;7.8;15;42;43;20;40;53;32;49;51;55;65;43;78;157;34;101;42;51;75;10;394;384;1877;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;148.3;-9;-87;21.5;21.6;-87;22.4;-86;163.5;103.9;601;4514;15317;271;2060;48582;50925;47470;3455;33187;0.68;0.8;15;4.3;13.3;0.7;4.2;10.3;10.6;23.3;5.2;2.7;1.8;7.8;15;39;46;20;40;53;32;49;51;55;64;47;78;157;34;101;42;49;74;10;394;384;1877;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;149.7;-9;-87;21.6;21.6;-87;22.5;-86;164.8;104.9;605;4514;15317;271;2060;49131;51474;47979;3495;33620;0.68;0.8;14.9;4.3;13.2;0.7;4.1;10.2;13.7;19.3;6.4;2.6;1.8;7.8;14;42;44;20;40;53;32;49;51;55;65;42;78;157;34;103;42;51;75;6.8;394;387.2;1765;330;1982;1652
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;150.2;-9;-87;21.6;21.6;-87;22.5;-86;164.9;105;605;4514;15317;271;2060;49131;51474;47979;3495;33620;0.68;0.8;14.9;4.3;13.2;0.7;4.1;10.2;10.6;22.5;6.4;2.6;1.8;7.8;14;39;47;20;40;53;32;49;51;55;64;46;78;157;34;103;42;49;75;6.8;394;387.2;1765;330;1982;1652
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;148;-9;-87;21.4;21.6;-87;22.3;-86;163.2;103.7;594;4514;15317;271;2060;48590;50933;47506;3427;33242;0.68;0.8;15.2;4.4;13.5;0.7;4.2;10.4;14;18;5.2;2.7;1.9;9.1;13;43;44;20;40;53;32;49;51;55;65;43;79;157;34;100;42;51;77;12.4;394;381.6;1961;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;148.6;-9;-87;21.4;21.6;-87;22.3;-86;163.3;103.8;594;4514;15317;271;2060;48590;50933;47506;3427;33242;0.68;0.8;15.2;4.4;13.5;0.7;4.2;10.4;10.8;21.2;5.2;2.7;1.9;9.1;13;40;47;20;40;53;32;49;51;55;64;47;79;157;34;100;42;49;77;12.4;394;381.6;1961;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;149.9;-9;-87;21.5;21.6;-87;22.4;-86;164.7;104.8;598;4514;15317;271;2060;49138;51481;48014;3467;33675;0.69;0.8;15.1;4.3;13.4;0.7;4.2;10.4;13.9;17.2;6.5;2.7;1.8;9;14;42;44;20;40;53;32;49;51;55;65;42;78;157;34;102;42;51;78;9.2;394;384.8;1849;330;1982;1652
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;150.5;-9;-87;21.5;21.6;-87;22.4;-86;164.8;104.9;598;4514;15317;271;2060;49138;51481;48014;3467;33675;0.69;0.8;15.1;4.3;13.4;0.7;4.2;10.4;10.7;20.4;6.5;2.7;1.8;9;14;39;47;20;40;53;32;49;51;55;64;46;78;157;34;102;42;49;78;9.2;394;384.8;1849;330;1982;1652
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;148;-9;-87;21.4;21.6;-87;22.3;-86;163.2;103.7;594;4514;15317;271;2060;48590;50933;47506;3427;33242;0.68;0.8;15.2;4.4;13.5;0.7;4.2;10.4;14;18;5.2;2.7;1.9;9.1;13;43;44;20;40;53;32;49;51;55;65;43;79;157;34;100;42;51;77;12.4;394;381.6;1961;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;148.6;-9;-87;21.4;21.6;-87;22.3;-86;163.3;103.8;594;4514;15317;271;2060;48590;50933;47506;3427;33242;0.68;0.8;15.2;4.4;13.5;0.7;4.2;10.4;10.8;21.2;5.2;2.7;1.9;9.1;13;40;47;20;40;53;32;49;51;55;64;47;79;157;34;100;42;49;77;12.4;394;381.6;1961;354;1982;1628
A275Vrijk_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;75Vrijk;54Social;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;149.9;-9;-87;21.5;21.6;-87;22.4;-86;164.7;104.8;598;4514;15317;271;2060;49138;51481;48014;3467;33675;0.69;0.8;15.1;4.3;13.4;0.7;4.2;10.4;13.9;17.2;6.5;2.7;1.8;9;14;42;44;20;40;53;32;49;51;55;65;42;78;157;34;102;42;51;78;9.2;394;384.8;1849;330;1982;1652
