,flyID,in:PnlWidth,in:SillP,in:SillA,in:OpenEW,in:OpenNS,in:ExtP,in:ExtAEW,in:Mat,in:Glaz,out:CoEqTotal,out:CoEqYear,out:TotalKwh,out:PerMKwh,out:FramesTyp,out:FramesAtyp,out:SpaceInt,out:SpaceExt,out:MinStreefPent,out:MinStreefApt,out:StreefPent,out:StreefApt
753,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,B,Med,Med,Balc,Balc,A,B,128500,123225,273833,53.76,868,568,650.6,5094.0,71.9,33.1,55.2,1.7
754,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,B,Med,Med,Balc,Balc,B,A,155400,125265,278366,54.65,868,568,650.6,5094.0,71.9,33.1,55.2,1.7
755,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,B,Med,Med,Balc,Balc,B,B,159700,117374,260832,51.2,868,568,650.6,5094.0,71.9,33.1,55.2,1.7
756,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,B,Med,Med,Balc,Log,A,A,127100,139215,309367,63.23,1028,568,583.4,4892.4,71.4,34.5,55.1,17.2
757,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,B,Med,Med,Balc,Log,A,B,131500,131325,291833,59.65,1028,568,583.4,4892.4,71.4,34.5,55.1,17.2
758,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,B,Med,Med,Balc,Log,B,A,167000,131745,292766,59.84,1028,568,583.4,4892.4,71.4,34.5,55.1,17.2
759,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,B,Med,Med,Balc,Log,B,B,171300,123854,275232,56.26,1028,568,583.4,4892.4,71.4,34.5,55.1,17.2
760,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,B,Med,Med,Log,Balc,A,A,124400,131925,293167,57.93,884,568,639.4,5060.4,31.2,32.4,0.4,2.0
761,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,B,Med,Med,Log,Balc,A,B,128700,124035,275633,54.47,884,568,639.4,5060.4,31.2,32.4,0.4,2.0
762,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,B,Med,Med,Log,Balc,B,A,156400,125913,279806,55.29,884,568,639.4,5060.4,31.2,32.4,0.4,2.0
763,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,B,Med,Med,Log,Balc,B,B,160800,118022,262272,51.83,884,568,639.4,5060.4,31.2,32.4,0.4,2.0
764,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,B,Med,Med,Log,Log,A,A,127300,140025,311167,64.04,1044,568,572.2,4858.8,31.5,34.5,0.5,17.6
765,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,B,Med,Med,Log,Log,A,B,131700,132135,293633,60.43,1044,568,572.2,4858.8,31.5,34.5,0.5,17.6
766,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,B,Med,Med,Log,Log,B,A,168000,132393,294206,60.55,1044,568,572.2,4858.8,31.5,34.5,0.5,17.6
767,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,B,Med,Med,Log,Log,B,B,172400,124502,276672,56.94,1044,568,572.2,4858.8,31.5,34.5,0.5,17.6
